"﻿NID","INDEX","PATH","TITLE"
4642,5,"tmp_photos/295_Photo7.jpg","Cross border traffic at Lao Cai between Viet Nam and People's Republic of China has increased since the completion of the Hanoi - Lao Cai Expressway."
4644,0,"tmp_photos/297_Photo1.jpg","'Gateways' to tourist areas improved, including extensions of runways and airport facilities at Louang Namtha, Lao People's Democratic Republic (Lao PDR)."
4644,1,"tmp_photos/297_Photo2.jpg","'Gateways' to tourist areas improved, including extensions of runways and airport facilities at Louang Namtha, Lao People's Democratic Republic (Lao PDR)."
4644,2,"tmp_photos/297_Photo3.jpg","Improved access roads to the tourism-related local microenterprises and communities."
4644,3,"tmp_photos/297_Photo4.jpg","Briefing on the community participation in tourism development."
4644,4,"tmp_photos/297_Photo5.jpg","Tourism-related local microenterprises and communities."
4644,5,"tmp_photos/297_Photo6.jpg","Tourism-related local microenterprises and communities."
4644,6,"tmp_photos/297_Photo7.jpg","Tourism-related local microenterprises and communities."
4644,7,"tmp_photos/297_Photo8.jpg","Tourism-related local microenterprises and communities."
4644,8,"tmp_photos/297_Photo9.jpg","Tourism-related local microenterprises and communities."
4644,9,"tmp_photos/297_Photo11.jpg","Tourism-related infrastructure improvement at Luang Namtha Province, Lao PDR."
4645,0,"tmp_photos/298_Photo1.jpg","Tourism-related local microenterprises and communities."
4647,0,"tmp_photos/300_Photo1.jpg","Power transmission lines from the Nam Theun 2 Hydropower facility. 90% of the electricity produced are sold to Thailand. The funds that will be generated are earmarked to finance health and education services and other poverty alleviation programs across the Lao PDR."
4647,1,"tmp_photos/300_Photo2.jpg","Power lines from the Nam Theun 2 Hydropower Project. The taller power mast delivers 500kV of electricity to Thailand, while the smaller mast delivers 115kV of electricity for domestic use."
4647,2,"tmp_photos/300_Photo5.jpg","Power lines from the Nam Theun 2 Hydropower Project. The taller power mast delivers 500kV of electricity to Thailand, while the smaller mast delivers 115kV of electricity for domestic use."
4648,0,"tmp_photos/301_Photo1.jpg","During the project road rehabilitation."
4648,1,"tmp_photos/301_Photo2.jpg","During the project road rehabilitation."
4648,2,"tmp_photos/301_Photo3.jpg","During the project road rehabilitation."
4648,3,"tmp_photos/301_Photo4.jpg","During the project road rehabilitation."
4648,4,"tmp_photos/301_Photo5.jpg","During the project road rehabilitation."
4648,5,"tmp_photos/301_Photo6.jpg","Vehicles passing through the rehabilitated roads with reduced travel time."
4648,6,"tmp_photos/301_Photo7.jpg","Vehicles passing through the rehabilitated roads with reduced travel time."
4648,7,"tmp_photos/301_Photo8.jpg","Vehicles passing through the rehabilitated roads with reduced travel time."
4649,0,"tmp_photos/302_Photo1.jpg","Cambodia has revived an old rail network to spur the country's economic development and bring the region a step closer to having a pan-Asian railway."
4649,1,"tmp_photos/302_Photo2.jpg","People living very close to the railway need to relocate as they are in constant danger from passing trains."
4649,2,"tmp_photos/302_Photo3.jpg","Many of informal settlers at risk live within 3.5 meters of the tracks. Furthermore, they've been living in areas without legal access to electricity and potable water."
4649,3,"tmp_photos/302_Photo4.jpg","Former informal settlers now live in a house, larger than the shacks they left behind, and have electricity and a toilet. They also have opportunity to receive land ownership titles for their homes."
4649,4,"tmp_photos/302_Photo5.jpg","Former informal settlers now live in a house, larger than the shacks they left behind, and have electricity and a toilet. They also have opportunity to receive land ownership titles for their homes."
4649,5,"tmp_photos/302_Photo6.jpg","I left school at seven and started working in the rice fields. I've never had much money. I never thought I would ever own land. - Hong Chan, project beneficiary, says about the project that will allow her family opportunity to receive a land title."
4649,6,"tmp_photos/302_Photo8.jpg","I feel like a thorn has been drawn from our chest. - Mom Cheang, who with his wife Chean Mom borrowed from the microfund to establish a small mushroom growing business. The couple says they've paid the loan back - and their business is thriving."
4649,7,"tmp_photos/302_Photo9.jpg","At the Sihanoukville relocation site, residents are allowed to use vacant land at the rear of the site to farm pigs and chickens to augment the family income."
4649,8,"tmp_photos/302_Photo11.jpg","She says she hopes to become a doctor someday."
4650,0,"tmp_photos/303_Photo1.jpg","Road congestion alone as seen here in Bangkok costs Asian economies 2% to 5% of gross domestic product every year due to lost time and higher transport costs. (Photo by Armin Wagner)"
4650,1,"tmp_photos/303_Photo2.jpg","One of the objectives of the project is to develop new road with a very high standard of alignment and to avoid congested urban centers as seen in the picture. (Photo by Carlos Pardo)"
4650,2,"tmp_photos/303_Photo3.jpg","Route 12 stretches from Central to Northeastern Thailand. The country's highway network spans over 70,000 kilometers across all regions of Thailand."
4650,3,"tmp_photos/303_Photo4.jpg","Route 12 stretches from Central to Northeastern Thailand. The country's highway network spans over 70,000 kilometers across all regions of Thailand."
4651,0,"tmp_photos/304_Photo1.jpg","Cambodia has revived an old rail network to spur the country's economic development and bring the region a step closer to having a pan-Asian railway."
4651,1,"tmp_photos/304_Photo2.jpg","People living very close to the railway need to relocate as they are in constant danger from passing trains."
4651,2,"tmp_photos/304_Photo3.jpg","Many of informal settlers at risk live within 3.5 meters of the tracks. Furthermore, they've been living in areas without legal access to electricity and potable water."
4651,3,"tmp_photos/304_Photo4.jpg","Former informal settlers now live in a house, larger than the shacks they left behind, and have electricity and a toilet. They also have opportunity to receive land ownership titles for their homes."
4651,4,"tmp_photos/304_Photo5.jpg","Former informal settlers now live in a house, larger than the shacks they left behind, and have electricity and a toilet. They also have opportunity to receive land ownership titles for their homes."
4651,5,"tmp_photos/304_Photo6.jpg","I left school at seven and started working in the rice fields. I've never had much money. I never thought I would ever own land. - Hong Chan, project beneficiary, says about the project that will allow her family opportunity to receive a land title."
4651,6,"tmp_photos/304_Photo8.jpg","I feel like a thorn has been drawn from our chest. - Mom Cheang, who with his wife Chean Mom borrowed from the microfund to establish a small mushroom growing business. The couple says they've paid the loan back - and their business is thriving."
4651,7,"tmp_photos/304_Photo9.jpg","At the Sihanoukville relocation site, residents are allowed to use vacant land at the rear of the site to farm pigs and chickens to augment the family income."
4651,8,"tmp_photos/304_Photo11.jpg","She says she hopes to become a doctor someday."
4652,0,"tmp_photos/305_Photo1.jpg","Strengthened connectivity amongst countries along the Greater Mekong Subregion southern coastal corridor will help reduce HIV risks and provide new opportunities for growth and employment."
4653,0,"tmp_photos/306_Photo1.jpg","Urban roads and related basic municipal infrastructures have been constructed and are open for traffic and operation."
4654,0,"tmp_photos/307_Photo1.jpg","Campaign for Dengue Prevention. Convincing communities to accept fish on their water containers was a key element of the project. The trial showed that guppies do not harm water quality and can surviveon microscopic organic material in the absence of mosquito larvae."
4654,1,"tmp_photos/307_Photo3.jpg","An entertainment worker visits a local health clinic where she can get free weekly check ups."
4654,2,"tmp_photos/307_Photo4.jpg","Guppy fish in open-air water containers can help destroy the breeding grounds of mosquitoes and stop the spread of dengue fever. Prevention efforts usually focus on spraying for the mosquitoes that carry dengue and emptying sources of standing water that act as the mosquito's breeding ground."
4655,0,"tmp_photos/308_Photo1.jpg","Guppy fish in open-air water containers can help destroy the breeding grounds of mosquitoes and stop the spread of dengue fever. Prevention efforts usually focus on spraying for the mosquitoes that carry dengue and emptying sources of standing water that act as the mosquito's breeding ground."
4655,1,"tmp_photos/308_Photo2.jpg","National under-5 child mortality rate in Lao PDR reduced from 98/1,000 in 2004 to 61/1,000 in 2010 in support to the Millennium Development Goals (MDGs) of reducing the child mortality rate and containing HIV/AIDS and other infections."
4656,0,"tmp_photos/309_Photo1.jpg","Ward of Ngoc Hoi District Hospital in Kon Tum Province, Viet Nam."
4656,1,"tmp_photos/309_Photo2.jpg","A mother and child birth after cesarean birth at Ngoc Hoi Hospital in Kon Tum Province. A new born care ward was built at the hospital, with financial assistance from ADB."
4656,2,"tmp_photos/309_Photo4.jpg","Women patiently wait for their turn for medical consultation at a health center in Dakrong District, Quang Tri Province."
4656,3,"tmp_photos/309_Photo5.jpg","Young people listen and discuss during a DVD session to learn about health and sexual behavior, at Vung Kho Village, Dakrong Commune, Dakrong District, Quang Tri Province."
4657,0,"tmp_photos/310_Photo1.jpg","Border check point on the Lao PDR side."
4657,1,"tmp_photos/310_Photo2.jpg","Border check point on the Lao PDR side."
4657,2,"tmp_photos/310_Photo3.jpg","Physical completion of the highway to the all-weather status."
4657,3,"tmp_photos/310_Photo4.jpg","Physical completion of the highway to the all-weather status."
4657,4,"tmp_photos/310_Photo5.jpg","Physical completion of the highway to the all-weather status."
4657,5,"tmp_photos/310_Photo6.jpg","Happily playing children of the once isolated village."
4657,6,"tmp_photos/310_Photo7.jpg","Yui, a tourist from the Republic of Korea, while she looks at bags and blouses at a local handicraft. One of the extraordinary benefits of all-weather road, tourists who visit this region of the Lao PDR is happy to contribute in some small way to these communities' growing prosperity."
4657,7,"tmp_photos/310_Photo8.jpg","Yui, a tourist from the Republic of Korea, while she looks at bags and blouses at a local handicraft. One of the extraordinary benefits of all-weather road, tourists who visit this region of the Lao PDR is happy to contribute in some small way to these communities' growing prosperity."
4657,8,"tmp_photos/310_Photo9.jpg","Yui, a tourist from the Republic of Korea, while she looks at bags and blouses at a local handicraft. One of the extraordinary benefits of all-weather road, tourists who visit this region of the Lao PDR is happy to contribute in some small way to these communities' growing prosperity."
4658,0,"tmp_photos/311_Photo1.jpg","Border check point on the Lao PDR side."
4658,1,"tmp_photos/311_Photo2.jpg","Border check point on the Lao PDR side."
4658,2,"tmp_photos/311_Photo3.jpg","Physical completion of the highway to the all-weather status."
4658,3,"tmp_photos/311_Photo4.jpg","Physical completion of the highway to the all-weather status."
4658,4,"tmp_photos/311_Photo5.jpg","Physical completion of the highway to the all-weather status."
4658,5,"tmp_photos/311_Photo6.jpg","Happily playing children of the once isolated village."
4658,6,"tmp_photos/311_Photo7.jpg","Yui, a tourist from the Republic of Korea, while she looks at bags and blouses at a local handicraft. One of the extraordinary benefits of all-weather road, tourists who visit this region of the Lao PDR is happy to contribute in some small way to these communities' growing prosperity."
4658,7,"tmp_photos/311_Photo8.jpg","Yui, a tourist from the Republic of Korea, while she looks at bags and blouses at a local handicraft. One of the extraordinary benefits of all-weather road, tourists who visit this region of the Lao PDR is happy to contribute in some small way to these communities' growing prosperity."
4658,8,"tmp_photos/311_Photo9.jpg","Yui, a tourist from the Republic of Korea, while she looks at bags and blouses at a local handicraft. One of the extraordinary benefits of all-weather road, tourists who visit this region of the Lao PDR is happy to contribute in some small way to these communities' growing prosperity."
4660,0,"tmp_photos/313_Photo1.jpg","ADB President Nakao talked to the old residence of Yunnan Province to be benefited of the project."
4660,1,"tmp_photos/313_Photo2.jpg","Dai women from Mangpai village maintain the road that has helped their community earn more on its crops."
4660,2,"tmp_photos/313_Photo3.jpg","Jingpo women employed on the project clean out drainage ditches, preventing rainy season spillover from damaging the road that connects their village with the nearest city."
4660,3,"tmp_photos/313_Photo4.jpg","This stretch of road between Mangshi and Longling is part of a 650-km road network maintained by women employed by the project."
4661,0,"tmp_photos/314_Photo1.jpg","The sustainably managed biodiversity corridors in Cambodia, the Lao PDR, and Viet Nam."
4662,0,"tmp_photos/315_Photo1.jpg","The sustainably managed biodiversity corridors in Cambodia, the Lao PDR, and Viet Nam."
4662,1,"tmp_photos/315_Photo2.jpg","Organic vegetables being grown by farmers in Savannakhet, Lao PDR."
4662,2,"tmp_photos/315_Photo3.jpg","Farmer of organic vegetables along the economic corridors."
4662,3,"tmp_photos/315_Photo4.jpg","Organic vegetables being grown by farmers in Savannakhet, Lao PDR."
4662,4,"tmp_photos/315_Photo5.jpg","Fisherman catching fish along the banks of the Mekong River in Savannakhet, Lao PDR."
4662,5,"tmp_photos/315_Photo6.jpg","Fisherman catching fish along the banks of the Mekong River in Savannakhet, Lao PDR."
4663,0,"tmp_photos/316_Photo1.jpg","The sustainably managed biodiversity corridors in Cambodia, the Lao PDR, and Viet Nam."
4663,1,"tmp_photos/316_Photo2.jpg","Forest patrollers at work in the jungle. Each patrol is composed of community members who are tasked in maintaining the general well-being of the forest."
4663,2,"tmp_photos/316_Photo3.jpg","The Biodiversity Corridor program involves K'ho natives like Cil Yu Ha Vuong, 72, who patrols the forests along with fellow community members. He remembers the old life they used to live before the implementation of the ADB-funded project. In the past"
4663,3,"tmp_photos/316_Photo4.jpg","The town of Thanh My is one of many that lie amidst the forests of A Vuong, an important watershed that provides hydropower needed to generate electricty for Vietnam. Rapid development in this country has highlighted the need for sustainable management of its natural resources."
4663,4,"tmp_photos/316_Photo5.jpg","K'ho villagers receive Payment for Forest Environment Services from Bidoup Nui Ba National Park staff at a community center in Da Nhim. 'I use part of it to buy supplies such as food and clothing for my family, another part we use to buy gasoline for patrol', shares a recipient, 'The remaining, if any, is used for coffee growing. We are still struggling, but at least now have enough food to feed the family.'"
4667,0,"tmp_photos/320_Photo1.jpg","Technicians from the government performing their tasks in response to the enhanced sanitary and phytosanitary management systems."
4667,1,"tmp_photos/320_Photo2.jpg","Technicians from the government performing their tasks in response to the enhanced sanitary and phytosanitary management systems."
4667,2,"tmp_photos/320_Photo3.jpg","Technicians from the government performing their tasks in response to the enhanced sanitary and phytosanitary management systems."
4667,3,"tmp_photos/320_Photo4.jpg","Technicians from the government performing their tasks in response to the enhanced sanitary and phytosanitary management systems."
4668,0,"tmp_photos/321_Photo1.jpg","Technicians from the government performing their tasks in response to the enhanced sanitary and phytosanitary management systems."
4668,1,"tmp_photos/321_Photo2.jpg","Technicians from the government performing their tasks in response to the enhanced sanitary and phytosanitary management systems."
4668,2,"tmp_photos/321_Photo3.jpg","Technicians from the government performing their tasks in response to the enhanced sanitary and phytosanitary management systems."
4668,3,"tmp_photos/321_Photo4.jpg","Technicians from the government performing their tasks in response to the enhanced sanitary and phytosanitary management systems."
4669,0,"tmp_photos/322_Photo1.jpg","Technicians from the government performing their tasks in response to the enhanced sanitary and phytosanitary management systems."
4669,1,"tmp_photos/322_Photo2.jpg","Technicians from the government performing their tasks in response to the enhanced sanitary and phytosanitary management systems."
4669,2,"tmp_photos/322_Photo3.jpg","Technicians from the government performing their tasks in response to the enhanced sanitary and phytosanitary management systems."
4669,3,"tmp_photos/322_Photo4.jpg","Technicians from the government performing their tasks in response to the enhanced sanitary and phytosanitary management systems."
4670,0,"tmp_photos/323_Photo2.jpg","HIV/AIDS peer education group."
4670,1,"tmp_photos/323_Photo3.jpg","Pharmacy at a health clinic."
4670,2,"tmp_photos/323_Photo4.jpg","HIV/AIDS peer education group."
4670,3,"tmp_photos/323_Photo5.jpg","An entertainment worker visits a local health clinic where she can get free weekly check ups."
4670,4,"tmp_photos/323_Photo6.jpg","Check up at Mobile Sexually Transmitted Infections Clinic."
4671,0,"tmp_photos/324_Photo2.jpg","HIV/AIDS peer education group."
4671,1,"tmp_photos/324_Photo3.jpg","Pharmacy at a health clinic."
4671,2,"tmp_photos/324_Photo4.jpg","HIV/AIDS peer education group."
4671,3,"tmp_photos/324_Photo5.jpg","An entertainment worker visits a local health clinic where she can get free weekly check ups."
4671,4,"tmp_photos/324_Photo6.jpg","Check up at Mobile Sexually Transmitted Infections Clinic."
4672,0,"tmp_photos/325_Photo1.jpg","People enjoying the benefits of the of the project."
4672,1,"tmp_photos/325_Photo2.jpg","People enjoying the benefits of the of the project."
4672,2,"tmp_photos/325_Photo3.jpg","Happy children enjoying of one of the objectives of the project, to reduce incidence of waterborne illnesses and communicable diseases."
4673,0,"tmp_photos/326_Photo1.jpg","People enjoying the benefits of the of the project."
4673,1,"tmp_photos/326_Photo2.jpg","People enjoying the benefits of the of the project."
4673,2,"tmp_photos/326_Photo3.jpg","Happy children enjoying of one of the objectives of the project, to reduce incidence of waterborne illnesses and communicable diseases."
4674,0,"tmp_photos/327_Photo1.jpg","Three irrigation systems developed in Viet Nam's Red River Delta have helped improve the livelihood of farming communities."
4674,1,"tmp_photos/327_Photo2.jpg","Le Phuoc Hai works at the Dakrong Water Supply Plant testing water. ADB-financing has helped provide clean water to more than 700 households of the Van Kieu ethnic minority in the Dakrong District. Photo: Viet Tuan Tran/ ADB"
4674,2,"tmp_photos/327_Photo3.jpg","Ho Thi Lien, 40, and the other women of the Van Kieu ethnic minority in Phu Thieng village in the Dakrong District now have clean water for home use. Photo: Viet Tuan Tran/ ADB"
4674,3,"tmp_photos/327_Photo4.jpg","The canals shorten the distance from the water source. By shoring up the canals' sandy banks with beton and rocks, the project has reduced water waste and minimized land desertification. ADB Photo, Viet Tuan Tran"
4674,4,"tmp_photos/327_Photo5.jpg","Nguyen Thi Nong, 48, from Vinh Quang Village in the Gio Linh district, Quang Tri province, checked her 1.2 hectares rice fields which benefit from water coming along the canal network. ADB Photo, Viet Tuan Tran"
4674,5,"tmp_photos/327_Photo6.jpg","Part of the irrigation systems developed in Viet Nam's Red River Delta have helped improve the livelihood of farming communities."
4675,0,"tmp_photos/328_Photo1.jpg","During the water supply plant testing, ADB-financed project, to provide clean water to ethnic minorities. Photo: Viet Tuan Tran/ ADB"
4675,1,"tmp_photos/328_Photo2.jpg","One of the ethnic minorities that have now clean water for home use. Photo: Viet Tuan Tran/ ADB"
4675,2,"tmp_photos/328_Photo3.jpg","The canals shorten the distance from the water source. By shoring up the canals' sandy banks with beton and rocks, the project has reduced water waste and minimized land desertification. ADB Photo, Viet Tuan Tran"
4676,0,"tmp_photos/329_Photo1.jpg","People enjoying the benefits of the of the project."
4676,1,"tmp_photos/329_Photo2.jpg","People enjoying the benefits of the of the project."
4676,2,"tmp_photos/329_Photo3.jpg","Happy children enjoying of one of the objectives of the project, to reduce incidence of waterborne illnesses and communicable diseases."
4677,0,"tmp_photos/330_Photo1.jpg","During the water supply plant testing, ADB-financed project, to provide clean water to ethnic minorities. Photo: Viet Tuan Tran/ ADB"
4677,1,"tmp_photos/330_Photo2.jpg","One of the ethnic minorities that have now clean water for home use. Photo: Viet Tuan Tran/ ADB"
4677,2,"tmp_photos/330_Photo3.jpg","The canals shorten the distance from the water source. By shoring up the canals' sandy banks with beton and rocks, the project has reduced water waste and minimized land desertification. ADB Photo, Viet Tuan Tran"
4678,0,"tmp_photos/331_Photo1.jpg","Three irrigation systems developed in Viet Nam's Red River Delta have helped improve the livelihood of farming communities."
4678,1,"tmp_photos/331_Photo2.jpg","Le Phuoc Hai works at the Dakrong Water Supply Plant testing water. ADB-financing has helped provide clean water to more than 700 households of the Van Kieu ethnic minority in the Dakrong District. Photo: Viet Tuan Tran/ ADB"
4678,2,"tmp_photos/331_Photo3.jpg","Ho Thi Lien, 40, and the other women of the Van Kieu ethnic minority in Phu Thieng village in the Dakrong District now have clean water for home use. Photo: Viet Tuan Tran/ ADB"
4678,3,"tmp_photos/331_Photo4.jpg","The canals shorten the distance from the water source. By shoring up the canals' sandy banks with beton and rocks, the project has reduced water waste and minimized land desertification. ADB Photo, Viet Tuan Tran"
4678,4,"tmp_photos/331_Photo5.jpg","Nguyen Thi Nong, 48, from Vinh Quang Village in the Gio Linh district, Quang Tri province, checked her 1.2 hectares rice fields which benefit from water coming along the canal network. ADB Photo, Viet Tuan Tran"
4678,5,"tmp_photos/331_Photo6.jpg","Part of the irrigation systems developed in Viet Nam's Red River Delta have helped improve the livelihood of farming communities."
4679,0,"tmp_photos/332_Photo1.jpg","Technicians from the government performing their tasks in response to the strengthened food safety surveillance, handling, and inspection programs."
4679,1,"tmp_photos/332_Photo2.jpg","Technicians from the government performing their tasks in response to the strengthened food safety surveillance, handling, and inspection programs."
4679,2,"tmp_photos/332_Photo3.jpg","Technicians from the government performing their tasks in response to the strengthened food safety surveillance, handling, and inspection programs."
4679,3,"tmp_photos/332_Photo4.jpg","Technicians from the government performing their tasks in response to the strengthened food safety surveillance, handling, and inspection programs."
4680,0,"tmp_photos/333_Photo1.jpg","People enjoying the benefits of the water treatment facility."
4680,1,"tmp_photos/333_Photo2.jpg","People enjoying the benefits of the water treatment facility."
4681,0,"tmp_photos/334_Photo1.jpg","During the water supply plant testing, ADB-financed project, to provide clean water to ethnic minorities. Photo: Viet Tuan Tran/ ADB"
4681,1,"tmp_photos/334_Photo2.jpg","One of the ethnic minorities that have now clean water for home use. Photo: Viet Tuan Tran/ ADB"
4681,2,"tmp_photos/334_Photo3.jpg","The canals shorten the distance from the water source. By shoring up the canals' sandy banks with beton and rocks, the project has reduced water waste and minimized land desertification. ADB Photo, Viet Tuan Tran"
4682,0,"tmp_photos/335_Photo1.jpg","The biodiversity along East-West Economic Corridor and Southern Economic Corridor."
4682,1,"tmp_photos/335_Photo2.jpg","The town of Thanh My is one of many that lie amidst the forests of A Vuong, an important watershed that provides hydropower needed to generate electricty for Vietnam. Rapid development in this country has highlighted the need for sustainable management of its natural resources."
4682,2,"tmp_photos/335_Photo3.jpg","The Biodiversity Corridor program involves K'ho natives like Cil Yu Ha Vuong, 72, who patrols the forests along with fellow community members. He remembers the old life they used to live before the implementation of the ADB-funded project. In the past"
4682,3,"tmp_photos/335_Photo4.jpg","Forest patrollers at work in the jungle. Each patrol is composed of community members who are tasked in maintaining the general well-being of the forest."
4682,4,"tmp_photos/335_Photo5.jpg","K'ho villagers receive Payment for Forest Environment Services from Bidoup Nui Ba National Park staff at a community center in Da Nhim. 'I use part of it to buy supplies such as food and clothing for my family, another part we use to buy gasoline for patrol', shares a recipient, 'The remaining, if any, is used for coffee growing. We are still struggling, but at least now have enough food to feed the family.'"
4683,0,"tmp_photos/336_Photo1.jpg","During the water supply plant testing, ADB-financed project, to provide clean water to ethnic minorities. Photo: Viet Tuan Tran/ ADB"
4683,1,"tmp_photos/336_Photo2.jpg","One of the ethnic minorities that have now clean water for home use. Photo: Viet Tuan Tran/ ADB"
4683,2,"tmp_photos/336_Photo3.jpg","The canals shorten the distance from the water source. By shoring up the canals' sandy banks with beton and rocks, the project has reduced water waste and minimized land desertification. ADB Photo, Viet Tuan Tran"
4684,0,"tmp_photos/337_Photo1.jpg","The biodiversity along East-West Economic Corridor and Southern Economic Corridor."
4684,1,"tmp_photos/337_Photo2.jpg","The town of Thanh My is one of many that lie amidst the forests of A Vuong, an important watershed that provides hydropower needed to generate electricty for Vietnam. Rapid development in this country has highlighted the need for sustainable management of its natural resources."
4684,2,"tmp_photos/337_Photo3.jpg","The Biodiversity Corridor program involves K'ho natives like Cil Yu Ha Vuong, 72, who patrols the forests along with fellow community members. He remembers the old life they used to live before the implementation of the ADB-funded project. In the past"
4684,3,"tmp_photos/337_Photo4.jpg","Forest patrollers at work in the jungle. Each patrol is composed of community members who are tasked in maintaining the general well-being of the forest."
4684,4,"tmp_photos/337_Photo5.jpg","K'ho villagers receive Payment for Forest Environment Services from Bidoup Nui Ba National Park staff at a community center in Da Nhim. 'I use part of it to buy supplies such as food and clothing for my family, another part we use to buy gasoline for patrol', shares a recipient, 'The remaining, if any, is used for coffee growing. We are still struggling, but at least now have enough food to feed the family.'"
4685,0,"tmp_photos/338_Photo1.jpg","Strengthened connectivity amongst countries along the Greater Mekong Subregion southern coastal corridor will help reduce HIV risks and provide new opportunities for growth and employment."
4686,0,"tmp_photos/339_Photo1.jpg","Strengthened connectivity amongst countries along the Greater Mekong Subregion southern coastal corridor will help reduce HIV risks and provide new opportunities for growth and employment."
4690,0,"tmp_photos/343_Photo1.jpg","Coffee plantation as alternative source of income and environmentally-friendly activity in preservation of national parks."
4690,1,"tmp_photos/343_Photo2.jpg","Farmer of organic vegetables along the economic corridors."
4690,2,"tmp_photos/343_Photo3.jpg","Farmer of organic vegetables along the economic corridors."
4690,3,"tmp_photos/343_Photo4.jpg","Farmer of organic vegetables along the economic corridors."
4690,4,"tmp_photos/343_Photo5.jpg","A family of happy farmer of organic vegetables along the economic corridors."
4690,5,"tmp_photos/343_Photo6.jpg","Farmers selling their organically grown vegetables."
4690,6,"tmp_photos/343_Photo7.jpg","Organic vegetables along the economic corridors."
4690,7,"tmp_photos/343_Photo8.jpg","Organic vegetables along the economic corridors."
4690,8,"tmp_photos/343_Photo9.jpg","Organic vegetables along the economic corridors."
4690,9,"tmp_photos/343_Photo10.jpg","Organic vegetables along the economic corridors."
4783,0,"tmp_photos/436_Photo1.jpg","'Gateways' to tourist areas improved, including extensions of runways and airport facilities at Louang Namtha, Lao People's Democratic Republic (Lao PDR)."
4783,1,"tmp_photos/436_Photo2.jpg","'Gateways' to tourist areas improved, including extensions of runways and airport facilities at Louang Namtha, Lao People's Democratic Republic (Lao PDR)."
4783,2,"tmp_photos/436_Photo3.jpg","Improved access roads to the tourism-related local microenterprises and communities."
4783,3,"tmp_photos/436_Photo4.jpg","Briefing on the community participation in tourism development."
4783,4,"tmp_photos/436_Photo5.jpg","Tourism-related local microenterprises and communities."
4783,5,"tmp_photos/436_Photo6.jpg","Tourism-related local microenterprises and communities."
4783,6,"tmp_photos/436_Photo7.jpg","Tourism-related local microenterprises and communities."
4783,7,"tmp_photos/436_Photo8.jpg","Tourism-related local microenterprises and communities."
4783,8,"tmp_photos/436_Photo9.jpg","Tourism-related local microenterprises and communities."
4783,9,"tmp_photos/436_Photo11.jpg","Tourism-related infrastructure improvement at Luang Namtha Province, Lao PDR."
4784,0,"tmp_photos/437_Photo1.jpg","Tourism-related local microenterprises and communities."
4785,0,"tmp_photos/438_Photo1.jpg","The Angkor Wat. One of the project's purposes is to increase awareness and capacity of environmental protection and conservation of cultural and natural heritage."
4785,1,"tmp_photos/438_Photo2.jpg","The Angkor Wat. One of the project's purposes is to increase awareness and capacity of environmental protection and conservation of cultural and natural heritage."
4785,2,"tmp_photos/438_Photo3.jpg","Tourist visitors at Angkor Wat."
4785,3,"tmp_photos/438_Photo4.jpg","Tourist visitors at Angkor Wat."
4785,4,"tmp_photos/438_Photo5.jpg","Tourism-related local microenterprises and communities."
4785,5,"tmp_photos/438_Photo6.jpg","Visitors at the improved access road to the tourist destination."
4785,6,"tmp_photos/438_Photo7.jpg","Tourism-related local microenterprises and communities."
4785,7,"tmp_photos/438_Photo8.jpg","Borten International Immigration, Cambodia."
4786,0,"tmp_photos/439_Photo1.jpg","Women from the Hamong tribe in Sapa, northern Viet Nam, have seen a boost in tourism since the completion of the Hanoi - Lao Cai Expressway."
4786,1,"tmp_photos/439_Photo2.jpg","Fruit sellers close to the new Hanoi - Lao Cai Expressway."
4786,2,"tmp_photos/439_Photo4.jpg","Women from the Hamong tribe in Sapa, northern Viet Nam, have seen a boost in tourism since the completion of the Hanoi - Lao Cai Expressway."
4786,3,"tmp_photos/439_Photo5.jpg","Bus companies in Lao Cai, Viet Nam, are expanding to take advantage of increased traffic between Hanoi and the Chinese border since the completion of the Hanoi - Lao Cai Expressway."
4786,4,"tmp_photos/439_Photo6.jpg","Cross border traffic at Lao Cai between Viet Nam and People's Republic of China has increased since the completion of the Hanoi - Lao Cai Expressway."
4786,5,"tmp_photos/439_Photo7.jpg","Cross border traffic at Lao Cai between Viet Nam and People's Republic of China has increased since the completion of the Hanoi - Lao Cai Expressway."
4787,0,"tmp_photos/440_Photo1.jpg","Women from the Hamong tribe in Sapa, northern Viet Nam, have seen a boost in tourism since the completion of the Hanoi - Lao Cai Expressway."
4787,1,"tmp_photos/440_Photo2.jpg","Fruit sellers close to the new Hanoi - Lao Cai Expressway."
4787,2,"tmp_photos/440_Photo4.jpg","Women from the Hamong tribe in Sapa, northern Viet Nam, have seen a boost in tourism since the completion of the Hanoi - Lao Cai Expressway."
4787,3,"tmp_photos/440_Photo5.jpg","Bus companies in Lao Cai, Viet Nam, are expanding to take advantage of increased traffic between Hanoi and the Chinese border since the completion of the Hanoi - Lao Cai Expressway."
4787,4,"tmp_photos/440_Photo6.jpg","Cross border traffic at Lao Cai between Viet Nam and People's Republic of China has increased since the completion of the Hanoi - Lao Cai Expressway."
4787,5,"tmp_photos/440_Photo7.jpg","Cross border traffic at Lao Cai between Viet Nam and People's Republic of China has increased since the completion of the Hanoi - Lao Cai Expressway."
4788,0,"tmp_photos/441_Photo1.jpg","Women from the Hamong tribe in Sapa, northern Viet Nam, have seen a boost in tourism since the completion of the Hanoi - Lao Cai Expressway."
4788,1,"tmp_photos/441_Photo2.jpg","Fruit sellers close to the new Hanoi - Lao Cai Expressway."
